Raza,Sexo,Peso,Largo,Cintura,Color,Talla,Edad,Reporte,Equipo,Fecha,Error,Tiempo
abisinio,macho,781.49,NA,16,negro,gordo,42,Ser. No.: 6543BF2-X - Date: 2024-05-07 06:34:50.205 - Status: OK,1,2024-05-07T11:34:50Z,FALSE,0.5401333332061767
peruano,macho,694.03,NA,21,blanco,sano,48,Ser. No.: 6543BF2-X - Date: 2024-05-07 06:35:48.377 - Status: OK,1,2024-05-07T11:35:48Z,FALSE,0.9695333361625672
peruano,macho,1003.56,31,20,blanco,sano,33,Ser. No.: 6543BF2-X - Date: 2024-05-07 06:37:36.431 - Status: OK,1,2024-05-07T11:37:36Z,FALSE,1.8008999983469645
andino,hembra,585.64,20,16,negro,sano,14,Ser. No.: 6543BF2-X - Date: 2024-05-07 06:37:47.483 - Status: OK,1,2024-05-07T11:37:47Z,FALSE,0.18420000076293944
peruano,hembra,578.33,22,17,blanco,sano,50,Ser. No.: 6543BF2-X - Date: 2024-05-07 06:39:52.88 - Status: OK,1,2024-05-07T11:39:52Z,FALSE,2.0899500012397767
abisinio,macho,623.56,26,16,negro,sano,45,Ser. No.: 6543BF2-X - Date: 2024-05-07 06:39:53.227 - Status: OK,1,2024-05-07T11:39:53Z,FALSE,0.00578333139419555
americano,macho,1018.32,32,22,blanco,sano,47,Ser. No.: 6543BF2-X - Date: 2024-05-07 06:40:32.862 - Status: OK,1,2024-05-07T11:40:32Z,FALSE,0.6605833331743877
andino,hembra,836.42,24,16,negro,gordo,15,Ser. No.: 6543BF2-X - Date: 2024-05-07 06:48:10.764 - Status: OK,1,2024-05-07T11:48:10Z,FALSE,7.631699999173482
peruano,macho,656.98,NA,20,negro,sano,43,Ser. No.: 6543BF2-X - Date: 2024-05-07 06:55:30.217 - Status: OK,1,2024-05-07T11:55:30Z,FALSE,7.324216667811076
peruano,macho,812.14,27,NA,negro,NA,30,Ser. No.: 6543BF2-X - Date: 2024-05-07 06:58:02.115 - Status: OK,1,2024-05-07T11:58:02Z,FALSE,2.5316333333651224
peruano,hembra,784.86,26,18,blanco,sano,58,Ser. No.: 6543BF2-X - Date: 2024-05-07 07:00:13.099 - Status: OK,1,2024-05-07T12:00:13Z,FALSE,2.183066666126251
andino,hembra,699.5,22,16,marrón,gordo,23,Ser. No.: 6543BF2-X - Date: 2024-05-07 07:01:13.289 - Status: OK,1,2024-05-07T12:01:13Z,FALSE,1.003166667620341
andino,macho,792.45,25,18,tricolor,sano,48,Ser. No.: 6543BF2-X - Date: 2024-05-07 07:04:48.542 - Status: OK,1,2024-05-07T12:04:48Z,FALSE,3.5875500003496805
peruano,hembra,778.11,28,17,negro,gordo,23,Ser. No.: 6543BF2-X - Date: 2024-05-07 07:12:00.51 - Status: OK,1,2024-05-07T12:12:00Z,FALSE,7.1994666655858355
híbrido,macho,822.11,36,18,tricolor,gordo,38,Ser. No.: 6543BF2-X - Date: 2024-05-07 07:13:48.774 - Status: OK,1,2024-05-07T12:13:48Z,FALSE,1.8043999989827475
abisinio,macho,498.03,22,16,gris,sano,56,Ser. No.: 6543BF2-X - Date: 2024-05-07 07:16:07.699 - Status: OK,1,2024-05-07T12:16:07Z,FALSE,2.315416665871938
abisinio,macho,593.85,24,16,gris,sano,57,Ser. No.: 6543BF2-X - Date: 2024-05-07 07:24:15.458 - Status: OK,1,2024-05-07T12:24:15Z,FALSE,8.129316667715708
andino,hembra,593.44,NA,14,rojizo,gordo,50,Ser. No.: 6543BF2-X - Date: 2024-05-07 07:33:20.574 - Status: OK,1,2024-05-07T12:33:20Z,FALSE,9.085266665617626
peruano,macho,781.18,NA,20,negro,sano,27,Ser. No.: 6543BF2-X - Date: 2024-05-07 07:36:05.308 - Status: OK,1,2024-05-07T12:36:05Z,FALSE,2.7455666700998944
andino,hembra,770.54,NA,16,marrón,gordo,44,Ser. No.: 6543BF2-X - Date: 2024-05-07 07:40:43.027 - Status: OK,1,2024-05-07T12:40:43Z,FALSE,4.6286499977111815
híbrido,macho,916.5,20,NA,tricolor,NA,50,Ser. No.: 6543BF2-X - Date: 2024-05-07 07:41:36.729 - Status: OK,1,2024-05-07T12:41:36Z,FALSE,0.89503333568573
híbrido,macho,1265.42,33,21,tricolor,gordo,46,Ser. No.: 6543BF2-X - Date: 2024-05-07 07:43:01.331 - Status: OK,1,2024-05-07T12:43:01Z,FALSE,1.4100333333015442
peruano,hembra,NA,NA,19,negro,NA,48,Ser. No.: 6543BF2-X - Date: 2024-05-07 07:44:31.376 - Status: OK,1,2024-05-07T12:44:31Z,FALSE,1.5007499972979228
peruano,hembra,NA,27,18,negro,NA,23,Ser. No.: 6543BF2-X - Date: 2024-05-07 07:44:44.125 - Status: OK,1,2024-05-07T12:44:44Z,FALSE,0.2124833345413208
peruano,hembra,620.88,28,16,marrón,sano,25,Ser. No.: 6543BF2-X - Date: 2024-05-07 07:46:00.005 - Status: OK,1,2024-05-07T12:46:00Z,FALSE,1.264666668574015
peruano,hembra,NA,NA,18,blanco,NA,31,Ser. No.: 6543BF2-X - Date: 2024-05-07 07:54:53.015 - Status: OK,1,2024-05-07T12:54:53Z,FALSE,8.883499999841055
peruano,macho,784.98,26,NA,blanco,NA,52,Ser. No.: 6543BF2-X - Date: 2024-05-07 07:59:49.223 - Status: OK,1,2024-05-07T12:59:49Z,FALSE,4.936799999078115
peruano,macho,812.51,27,21,negro,sano,30,Ser. No.: 6543BF2-X - Date: 2024-05-07 08:08:26.594 - Status: OK,1,2024-05-07T13:08:26Z,FALSE,8.622850000858307
andino,macho,863.09,24,18,negro,gordo,57,Ser. No.: 6543BF2-X - Date: 2024-05-07 08:16:40.738 - Status: OK,1,2024-05-07T13:16:40Z,FALSE,8.235733330249786
andino,hembra,776.07,NA,17,negro,gordo,60,Ser. No.: 6543BF2-X - Date: 2024-05-07 08:23:32.128 - Status: OK,1,2024-05-07T13:23:32Z,FALSE,6.856500001748403
andino,macho,792.6,24,17,blanco,gordo,33,Ser. No.: 6543BF2-X - Date: 2024-05-07 08:28:40.316 - Status: OK,1,2024-05-07T13:28:40Z,FALSE,5.136466666062673
peruano,hembra,NA,NA,17,blanco,NA,44,Ser. No.: 6543BF2-X - Date: 2024-05-07 08:29:27.826 - Status: OK,1,2024-05-07T13:29:27Z,FALSE,0.7918333331743876
abisinio,macho,499.35,21,16,negro,sano,14,Ser. No.: 6543BF2-X - Date: 2024-05-07 08:33:43.068 - Status: OK,1,2024-05-07T13:33:43Z,FALSE,4.2540333350499475
andino,macho,789.82,26,17,tricolor,gordo,34,Ser. No.: 6543BF2-X - Date: 2024-05-07 08:34:15.799 - Status: OK,1,2024-05-07T13:34:15Z,FALSE,0.5455166657765707
andino,hembra,768.51,21,NA,negro,NA,56,Ser. No.: 6543BF2-X - Date: 2024-05-07 08:34:26.276 - Status: OK,1,2024-05-07T13:34:26Z,FALSE,0.17461666663487752
andino,hembra,541.49,20,17,blanco,sano,18,Ser. No.: 6543BF2-X - Date: 2024-05-07 08:38:22.05 - Status: OK,1,2024-05-07T13:38:22Z,FALSE,3.929566665490469
americano,hembra,796.16,26,NA,blanco,NA,55,Ser. No.: 6543BF2-X - Date: 2024-05-07 08:38:43.963 - Status: OK,1,2024-05-07T13:38:43Z,FALSE,0.36521666844685874
andino,macho,860.64,27,NA,rojizo,NA,63,Ser. No.: 6543BF2-X - Date: 2024-05-07 08:42:18.394 - Status: OK,1,2024-05-07T13:42:18Z,FALSE,3.5738499999046325
andino,macho,671,26,20,tricolor,sano,10,Ser. No.: 6543BF2-X - Date: 2024-05-07 08:45:06.035 - Status: OK,1,2024-05-07T13:45:06Z,FALSE,2.794016667207082
peruano,hembra,688.6,29,17,pintado,sano,36,Ser. No.: 6543BF2-X - Date: 2024-05-07 08:45:52.642 - Status: OK,1,2024-05-07T13:45:52Z,FALSE,0.7767833312352498
abisinio,macho,NA,19,17,negro,NA,36,Ser. No.: 6543BF2-X - Date: 2024-05-07 08:49:53.285 - Status: OK,1,2024-05-07T13:49:53Z,FALSE,4.01071666876475
andino,macho,646.17,NA,20,negro,sano,48,Ser. No.: 6543BF2-X - Date: 2024-05-07 08:50:40.787 - Status: OK,1,2024-05-07T13:50:40Z,FALSE,0.7916999975840251
peruano,hembra,NA,24,NA,negro,NA,27,Ser. No.: 6543BF2-X - Date: 2024-05-07 08:51:30.997 - Status: OK,1,2024-05-07T13:51:30Z,FALSE,0.8368333339691162
americano,macho,1014.14,30,22,negro,sano,51,Ser. No.: 6543BF2-X - Date: 2024-05-07 08:52:58.84 - Status: OK,1,2024-05-07T13:52:58Z,FALSE,1.464049998919169
híbrido,hembra,1005.6,30,17,tricolor,obeso,20,Ser. No.: 6543BF2-X - Date: 2024-05-07 08:53:42.24 - Status: OK,1,2024-05-07T13:53:42Z,FALSE,0.7233333349227905
abisinio,macho,NA,24,16,pintado,NA,59,Ser. No.: 6543BF2-X - Date: 2024-05-07 08:54:40.699 - Status: OK,1,2024-05-07T13:54:40Z,FALSE,0.974316664536794
peruano,macho,836.98,29,NA,blanco,NA,41,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:01:06.297 - Status: OK,1,2024-05-07T14:01:06Z,FALSE,6.426633334159851
andino,macho,808.42,21,NA,blanco,NA,36,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:01:45.592 - Status: OK,1,2024-05-07T14:01:45Z,FALSE,0.6549166679382324
andino,hembra,592.99,23,14,negro,gordo,23,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:03:10.507 - Status: OK,1,2024-05-07T14:03:10Z,FALSE,1.4152499993642171
peruano,macho,858.66,NA,NA,negro,NA,19,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:03:17.839 - Status: OK,1,2024-05-07T14:03:17Z,FALSE,0.1222000002861023
peruano,hembra,704.65,NA,NA,blanco,NA,56,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:08:44.754 - Status: OK,1,2024-05-07T14:08:44Z,FALSE,5.448583332697551
peruano,macho,936.16,27,21,negro,sano,24,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:08:49.137 - Status: OK,1,2024-05-07T14:08:49Z,FALSE,0.07305000225702922
andino,hembra,791.61,24,16,rojizo,gordo,31,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:14:09.946 - Status: OK,1,2024-05-07T14:14:09Z,FALSE,5.34681666692098
andino,hembra,607.01,24,NA,negro,NA,15,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:19:29.871 - Status: OK,1,2024-05-07T14:19:29Z,FALSE,5.332083332538605
andino,macho,770.54,26,19,rojizo,sano,30,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:21:01.977 - Status: OK,1,2024-05-07T14:21:01Z,FALSE,1.535099999109904
andino,macho,905.99,25,18,blanco,gordo,65,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:25:23.293 - Status: OK,1,2024-05-07T14:25:23Z,FALSE,4.355266666412353
peruano,hembra,786.38,28,NA,blanco,NA,11,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:26:04.182 - Status: OK,1,2024-05-07T14:26:04Z,FALSE,0.6814833323160807
híbrido,macho,1250.99,17,24,pintado,sano,42,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:30:49.221 - Status: OK,1,2024-05-07T14:30:49Z,FALSE,4.750650000572205
abisinio,macho,511.8,NA,NA,gris,NA,25,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:32:39.142 - Status: OK,1,2024-05-07T14:32:39Z,FALSE,1.8320166667302449
peruano,hembra,921.25,28,18,blanco,gordo,17,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:36:52.871 - Status: OK,1,2024-05-07T14:36:52Z,FALSE,4.228816668192546
andino,hembra,747.81,NA,16,negro,gordo,39,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:39:27.24 - Status: OK,1,2024-05-07T14:39:27Z,FALSE,2.5728166659673053
peruano,macho,866.74,NA,NA,marrón,NA,57,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:42:50.083 - Status: OK,1,2024-05-07T14:42:50Z,FALSE,3.380716665585836
andino,macho,842.2,NA,18,blanco,sano,61,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:49:37.756 - Status: OK,1,2024-05-07T14:49:37Z,FALSE,6.794550001621246
peruano,macho,870.69,24,21,pintado,sano,51,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:50:31.145 - Status: OK,1,2024-05-07T14:50:31Z,FALSE,0.8898166656494141
andino,macho,687.42,20,NA,blanco,NA,43,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:53:12.594 - Status: OK,1,2024-05-07T14:53:12Z,FALSE,2.690816668669383
andino,macho,675.97,26,NA,marrón,NA,36,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:53:45.409 - Status: OK,1,2024-05-07T14:53:45Z,FALSE,0.546916663646698
peruano,hembra,802.25,24,17,negro,gordo,12,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:55:54.571 - Status: OK,1,2024-05-07T14:55:54Z,FALSE,2.1527000029881793
peruano,hembra,768.21,25,18,blanco,sano,37,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:56:46.729 - Status: OK,1,2024-05-07T14:56:46Z,FALSE,0.8692999998728435
abisinio,macho,632.76,22,18,gris,sano,64,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:57:50.444 - Status: OK,1,2024-05-07T14:57:50Z,FALSE,1.0619166652361551
peruano,macho,840.07,NA,19,negro,sano,11,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:58:01.482 - Status: OK,1,2024-05-07T14:58:01Z,FALSE,0.18396666844685872
americano,macho,966.07,29,25,negro,sano,18,Ser. No.: 6543BF2-X - Date: 2024-05-07 09:58:23.53 - Status: OK,1,2024-05-07T14:58:23Z,FALSE,0.36746666431427
peruano,macho,NA,26,NA,negro,NA,43,Ser. No.: 6543BF2-X - Date: 2024-05-07 10:01:21.82 - Status: OK,1,2024-05-07T15:01:21Z,FALSE,2.9714999993642173
andino,macho,829.89,30,16,marrón,gordo,21,Ser. No.: 6543BF2-X - Date: 2024-05-07 10:05:13.529 - Status: OK,1,2024-05-07T15:05:13Z,FALSE,3.861816668510437
andino,hembra,NA,23,NA,marrón,NA,45,Ser. No.: 6543BF2-X - Date: 2024-05-07 10:06:12.6 - Status: OK,1,2024-05-07T15:06:12Z,FALSE,0.9845166643460592
andino,macho,NA,27,NA,negro,NA,46,Ser. No.: 6543BF2-X - Date: 2024-05-07 10:07:35.766 - Status: OK,1,2024-05-07T15:07:35Z,FALSE,1.3861000021298726
abisinio,macho,NA,NA,17,marrón oscuro,NA,15,Ser. No.: 6543BF2-X - Date: 2024-05-07 10:19:52.642 - Status: OK,1,2024-05-07T15:19:52Z,FALSE,12.28126666545868
andino,macho,731.18,26,NA,blanco,NA,21,Ser. No.: 6543BF2-X - Date: 2024-05-07 10:23:03.572 - Status: OK,1,2024-05-07T15:23:03Z,FALSE,3.1821666677792866
híbrido,macho,NA,14,24,pintado,NA,66,Ser. No.: 6543BF2-X - Date: 2024-05-07 10:29:14.513 - Status: OK,1,2024-05-07T15:29:14Z,FALSE,6.1823499997456866
andino,macho,846.1,25,18,negro,gordo,51,Ser. No.: 6543BF2-X - Date: 2024-05-07 10:30:57.66 - Status: OK,1,2024-05-07T15:30:57Z,FALSE,1.7191166679064434
peruano,macho,NA,26,19,pintado,NA,18,Ser. No.: 6543BF2-X - Date: 2024-05-07 10:34:34.417 - Status: OK,1,2024-05-07T15:34:34Z,FALSE,3.61261666615804
abisinio,macho,NA,22,17,marrón oscuro,NA,27,Ser. No.: 6543BF2-X - Date: 2024-05-07 10:36:50.998 - Status: OK,1,2024-05-07T15:36:50Z,FALSE,2.276349997520447
peruano,macho,956.4,27,20,negro,sano,27,Ser. No.: 6543BF2-X - Date: 2024-05-07 10:37:17.736 - Status: OK,1,2024-05-07T15:37:17Z,FALSE,0.445633335908254
andino,macho,797.37,26,19,blanco,sano,53,Ser. No.: 6543BF2-X - Date: 2024-05-07 10:37:58.008 - Status: OK,1,2024-05-07T15:37:58Z,FALSE,0.6711999972661337
peruano,macho,919.75,28,20,blanco,sano,40,Ser. No.: 6543BF2-X - Date: 2024-05-07 10:38:44.466 - Status: OK,1,2024-05-07T15:38:44Z,FALSE,0.7743000030517578
americano,macho,924.3,NA,21,marrón,sano,19,Ser. No.: 6543BF2-X - Date: 2024-05-07 10:39:06.804 - Status: OK,1,2024-05-07T15:39:06Z,FALSE,0.3722999970118205
andino,macho,825.68,30,19,blanco,sano,56,Ser. No.: 6543BF2-X - Date: 2024-05-07 10:47:59.392 - Status: OK,1,2024-05-07T15:47:59Z,FALSE,8.87646666765213
híbrido,macho,1104.18,33,19,tricolor,gordo,20,Ser. No.: 6543BF2-X - Date: 2024-05-07 10:48:48.597 - Status: OK,1,2024-05-07T15:48:48Z,FALSE,0.8200833320617675
peruano,hembra,781.97,22,NA,pintado,NA,41,Ser. No.: 6543BF2-X - Date: 2024-05-07 10:51:48.486 - Status: OK,1,2024-05-07T15:51:48Z,FALSE,2.9981500029563906
andino,hembra,700.17,NA,NA,negro,NA,39,Ser. No.: 6543BF2-X - Date: 2024-05-07 10:58:50.124 - Status: OK,1,2024-05-07T15:58:50Z,FALSE,7.027300000190735
peruano,macho,NA,32,20,negro,NA,45,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:01:27.253 - Status: OK,1,2024-05-07T16:01:27Z,FALSE,2.61881666580836
peruano,hembra,892.72,27,17,blanco,gordo,43,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:02:57.621 - Status: OK,1,2024-05-07T16:02:57Z,FALSE,1.5061333338419596
peruano,macho,886.23,29,20,blanco,sano,17,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:04:46.207 - Status: OK,1,2024-05-07T16:04:46Z,FALSE,1.809766666094462
andino,hembra,NA,25,16,tricolor,NA,23,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:05:50.145 - Status: OK,1,2024-05-07T16:05:50Z,FALSE,1.0656333327293397
andino,macho,NA,22,18,rojizo,NA,23,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:06:36.191 - Status: OK,1,2024-05-07T16:06:36Z,FALSE,0.7674333333969117
peruano,macho,847.28,32,NA,negro,NA,12,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:10:54.549 - Status: OK,1,2024-05-07T16:10:54Z,FALSE,4.305966667334238
andino,hembra,752.05,25,NA,negro,NA,57,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:14:31.282 - Status: OK,1,2024-05-07T16:14:31Z,FALSE,3.612216667334238
peruano,macho,750.6,NA,21,pintado,sano,37,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:16:06.625 - Status: OK,1,2024-05-07T16:16:06Z,FALSE,1.589049998919169
peruano,macho,882.96,27,19,pintado,gordo,40,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:17:07.745 - Status: OK,1,2024-05-07T16:17:07Z,FALSE,1.018666664759318
andino,hembra,NA,26,17,negro,NA,15,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:17:56.574 - Status: OK,1,2024-05-07T16:17:56Z,FALSE,0.8138166666030884
peruano,macho,NA,32,20,blanco,NA,19,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:18:24.387 - Status: OK,1,2024-05-07T16:18:24Z,FALSE,0.4635500033696493
peruano,macho,761.69,27,19,blanco,sano,43,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:19:32.191 - Status: OK,1,2024-05-07T16:19:32Z,FALSE,1.1300666650136313
andino,macho,822.23,30,18,tricolor,sano,38,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:19:43.098 - Status: OK,1,2024-05-07T16:19:43Z,FALSE,0.18178333441416425
peruano,hembra,784.69,25,19,negro,sano,33,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:23:14.742 - Status: OK,1,2024-05-07T16:23:14Z,FALSE,3.527400000890096
peruano,macho,803.42,22,20,blanco,sano,42,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:23:43.707 - Status: OK,1,2024-05-07T16:23:43Z,FALSE,0.4827499985694885
andino,macho,857.33,NA,17,negro,gordo,40,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:30:04.622 - Status: OK,1,2024-05-07T16:30:04Z,FALSE,6.34858333269755
híbrido,macho,896.28,31,16,tricolor,obeso,19,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:31:32.142 - Status: OK,1,2024-05-07T16:31:32Z,FALSE,1.4586666663487753
peruano,hembra,NA,22,19,negro,NA,51,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:31:56.356 - Status: OK,1,2024-05-07T16:31:56Z,FALSE,0.4035666664441427
peruano,hembra,537.04,28,18,negro,sano,26,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:32:29.448 - Status: OK,1,2024-05-07T16:32:29Z,FALSE,0.5515333334604899
peruano,hembra,702.59,27,NA,marrón,NA,26,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:33:43.345 - Status: OK,1,2024-05-07T16:33:43Z,FALSE,1.2316166679064433
peruano,hembra,538.55,20,19,negro,flaco,31,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:38:40.515 - Status: OK,1,2024-05-07T16:38:40Z,FALSE,4.952833334604899
híbrido,hembra,896.77,NA,NA,tricolor,NA,64,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:39:09.731 - Status: OK,1,2024-05-07T16:39:09Z,FALSE,0.4869333306948344
híbrido,macho,908.3,NA,20,blanco,sano,62,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:41:22.063 - Status: OK,1,2024-05-07T16:41:22Z,FALSE,2.2055333336194356
peruano,macho,986.82,29,NA,pintado,NA,48,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:43:16.614 - Status: OK,1,2024-05-07T16:43:16Z,FALSE,1.90918333530426
peruano,hembra,NA,22,18,blanco,NA,19,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:46:23.791 - Status: OK,1,2024-05-07T16:46:23Z,FALSE,3.1196166634559632
andino,macho,725.01,30,18,blanco,sano,61,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:48:40.931 - Status: OK,1,2024-05-07T16:48:40Z,FALSE,2.2856666684150695
peruano,macho,905.38,NA,23,blanco,sano,64,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:51:55.848 - Status: OK,1,2024-05-07T16:51:55Z,FALSE,3.2486166675885517
peruano,macho,NA,28,21,negro,NA,39,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:52:57.37 - Status: OK,1,2024-05-07T16:52:57Z,FALSE,1.0253666639328003
híbrido,hembra,794.01,NA,18,blanco,sano,40,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:55:48.487 - Status: OK,1,2024-05-07T16:55:48Z,FALSE,2.851950001716614
peruano,hembra,616.17,27,NA,negro,NA,26,Ser. No.: 6543BF2-X - Date: 2024-05-07 11:56:13.696 - Status: OK,1,2024-05-07T16:56:13Z,FALSE,0.4201500018437703
peruano,hembra,NA,24,18,negro,NA,24,Ser. No.: 6543BF2-X - Date: 2024-05-07 12:04:14.423 - Status: OK,1,2024-05-07T17:04:14Z,FALSE,8.012116666634878
andino,macho,818.08,27,NA,blanco,NA,30,Ser. No.: 6543BF2-X - Date: 2024-05-07 13:00:53.136 - Status: OK,1,2024-05-07T18:00:53Z,FALSE,NA
peruano,macho,783.31,22,19,blanco,sano,58,Ser. No.: 6543BF2-X - Date: 2024-05-07 13:01:45.298 - Status: OK,1,2024-05-07T18:01:45Z,FALSE,0.8693666696548462
peruano,macho,872.63,NA,20,blanco,sano,43,Ser. No.: 6543BF2-X - Date: 2024-05-07 13:08:18.902 - Status: OK,1,2024-05-07T18:08:18Z,FALSE,6.560066664218903
americano,macho,918.11,37,19,gris,sano,18,Ser. No.: 6543BF2-X - Date: 2024-05-07 13:12:43.198 - Status: OK,1,2024-05-07T18:12:43Z,FALSE,4.404933333396912
peruano,macho,723.5,24,NA,pintado,NA,31,Ser. No.: 6543BF2-X - Date: 2024-05-07 13:13:00.364 - Status: OK,1,2024-05-07T18:13:00Z,FALSE,0.28610000212987263
peruano,hembra,654.39,26,18,negro,sano,22,Ser. No.: 6543BF2-X - Date: 2024-05-07 13:17:13.992 - Status: OK,1,2024-05-07T18:17:13Z,FALSE,4.227133333683014
andino,macho,915.07,26,17,tricolor,gordo,23,Ser. No.: 6543BF2-X - Date: 2024-05-07 13:17:31.327 - Status: OK,1,2024-05-07T18:17:31Z,FALSE,0.28891666332880656
peruano,hembra,756.81,NA,19,negro,sano,57,Ser. No.: 6543BF2-X - Date: 2024-05-07 13:20:39.625 - Status: OK,1,2024-05-07T18:20:39Z,FALSE,3.1383000016212463
andino,hembra,667.8,27,NA,blanco,NA,12,Ser. No.: 6543BF2-X - Date: 2024-05-07 13:25:31.148 - Status: OK,1,2024-05-07T18:25:31Z,FALSE,4.858716666698456
peruano,macho,NA,30,NA,blanco,NA,36,Ser. No.: 6543BF2-X - Date: 2024-05-07 13:26:17.631 - Status: OK,1,2024-05-07T18:26:17Z,FALSE,0.7747166673342387
americano,hembra,848.36,21,19,marrón,sano,46,Ser. No.: 6543BF2-X - Date: 2024-05-07 13:26:23.306 - Status: OK,1,2024-05-07T18:26:23Z,FALSE,0.09458333253860474
abisinio,macho,585.29,24,NA,marrón oscuro,NA,12,Ser. No.: 6543BF2-X - Date: 2024-05-07 13:27:16.492 - Status: OK,1,2024-05-07T18:27:16Z,FALSE,0.8864333351453145
peruano,macho,826.43,NA,20,negro,sano,21,Ser. No.: 6543BF2-X - Date: 2024-05-07 13:31:03.452 - Status: OK,1,2024-05-07T18:31:03Z,FALSE,3.7826666633288064
peruano,macho,838.22,NA,20,pintado,sano,53,Ser. No.: 6543BF2-X - Date: 2024-05-07 13:32:27.708 - Status: OK,1,2024-05-07T18:32:27Z,FALSE,1.4042666673660278
andino,macho,778.17,23,18,blanco,sano,65,Ser. No.: 6543BF2-X - Date: 2024-05-07 13:36:26.426 - Status: OK,1,2024-05-07T18:36:26Z,FALSE,3.9786333362261455
peruano,macho,908.21,24,NA,marrón,NA,56,Ser. No.: 6543BF2-X - Date: 2024-05-07 13:42:04.862 - Status: OK,1,2024-05-07T18:42:04Z,FALSE,5.640599997838338
peruano,hembra,602.05,NA,16,pintado,sano,58,Ser. No.: 6543BF2-X - Date: 2024-05-07 13:42:07.926 - Status: OK,1,2024-05-07T18:42:07Z,FALSE,0.05106666882832845
peruano,macho,727.15,30,19,pintado,sano,33,Ser. No.: 6543BF2-X - Date: 2024-05-07 13:43:41.362 - Status: OK,1,2024-05-07T18:43:41Z,FALSE,1.5572666645050048
peruano,macho,NA,28,19,blanco,NA,53,Ser. No.: 6543BF2-X - Date: 2024-05-07 13:50:17.704 - Status: OK,1,2024-05-07T18:50:17Z,FALSE,6.605700000127157
peruano,macho,969.86,34,NA,marrón,NA,19,Ser. No.: 6543BF2-X - Date: 2024-05-07 13:50:57.587 - Status: OK,1,2024-05-07T18:50:57Z,FALSE,0.6647166649500529
híbrido,macho,1296.63,28,25,blanco,sano,19,Ser. No.: 6543BF2-X - Date: 2024-05-07 13:53:39.685 - Status: OK,1,2024-05-07T18:53:39Z,FALSE,2.701633334159851
híbrido,macho,1433.35,35,24,tricolor,sano,57,Ser. No.: 6543BF2-X - Date: 2024-05-07 13:54:04.588 - Status: OK,1,2024-05-07T18:54:04Z,FALSE,0.41505000193913777
skinny,macho,486.92,26,16,negro,sano,29,Ser. No.: 6543BF2-X - Date: 2024-05-07 13:54:14.783 - Status: OK,1,2024-05-07T18:54:14Z,FALSE,0.16991666555404664
