Marca temporal,Alumno encuestador ,Sexo,Edad,Carrera,Ciclo:,¿Cuántas asignaturas cursas actualmente?,¿Recibes algún apoyo económico para estudiar UTEC?,¿Consume café?, En promedio ¿Cuántas tazas de café consumes en un día?,"Antes de ser alumno de UTEC, ¿cuántas tazas de café consumías al día aproximadamente?","Durante un día de exámenes, ¿Cuántas tazas de café consumes?",¿Con qué frecuencia tomas café diariamente?,¿Cuál fue tu promedio ponderado en el ciclo 2024-1? (Tal cual aparece en tu intranet de estudiante).,¿Dedicas tiempo extra al estudio cuando consumes café? ¿Cuánto?,Si tuvieras que describir tu rendimiento académico cuando consumes café ¿Cómo sería?,¿Cuál es tu estado de ánimo después de consumir café?,¿Cuál es el motivo por el que consumes café?,¿Consideras que vives muy lejos de la UTEC? sí/no,¿Qué intensidad de café prefieres?,¿A qué temperatura consumes tu café?,¿Cuál es el monto máximo que estás dispuesto a gastar en una buena taza de café? (en soles),¿Cuánto gastas en café a la semana?,¿Cuántas horas duermes en promedio aquellos días que tomas café? ,Tiempo aproximado entre cada taza de café que consumes. (Medido en horas),En promedio ¿Cuántas horas descansas por día?,¿Cuál es la cantidad máxima de horas antes de dormir en la que consumirías café? ,¿Cuál es el nivel de dependencia al café para mantenerte despierto durante las noches de estudio?,¿Cómo crees que te afecta el consumo de café?,¿Con qué frecuencia consumes café por la noche?,¿Qué tan frecuente te reúnes a tomar café con tus amigos?,¿Cuántas veces sueles ir a cafeterías a la semana? ,¿Cuántas cucharadas de azúcar le echas a una taza de café?,¿Te gusta acompañar el café con otros alimentos?,¿Cuántas horas duermes por la noche en promedio cuando consumes café?,¿Tu nivel de estrés cambia cuándo consumes café?,Si la respuesta anterior fue sí. ¿Cómo ha cambiado tu nivel de estrés después de consumir café?,"En una escala del 1 al 5, ¿Cómo calificarías el nivel de energía que sientes después de consumir café?
1: No me brinda nada de energía
3: Neutral
5: Me brinda mucha energía",¿Consideras que el consumo de café tiene algún efecto en tu bienestar físico o mental?,¿En qué lugar consumes café con mayor frecuencia?,¿En qué momento del día consumes café con mayor frecuencia?,¿En qué tipo de establecimiento compras café con mayor frecuencia?,¿Qué tipo de café prefieres tomar en tus jornadas de estudio?,¿Tu consumo de café cambió al ingresar a la universidad?
9/24/24 13:45,92,Femenino,22,Ingeniería Industrial,2,5,Ninguno,Sí,3,3,3,Siempre,13,No dedico tiempo extra,Excelente,Despierto,Aumento de energía,Si,Muy Fuerte,Alta,15,30,8,"<2,4]",8,8,Moderada,Me afecta muy positivamente,Rara vez,Algunas veces,2,0,A veces,8,No,,4,"Sí, afecta mi bienestar físico",En casa,En la mañana,Hago mi propio café,"Café Americano, Café pasado",No cambio
9/24/24 13:45,91,Masculino,21,Ciencia de la Computación,4,4,Ninguno,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/24 13:45,25,Femenino,19,Ingeniería Mecánica,5,7,Beca,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/24 13:46,91,Masculino,23,Ingeniería Industrial,8,4,Ninguno,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/24 13:47,91,Masculino,21,Ingeniería Electrónica,4,5,Beca,Sí,1,5,3,Frecuentemente,15.3,Más de 40 minutos,Bueno,Despierto,"Aumento de energía, Aumento de concentración, Estímulo de creatividad",Sí ,Fuerte,Media,2,12.5,4,"<1,2]",5,2,Moderada,Me afecta positivamente,Frecuentemente,Algunas veces,2,3,Sí,4,Sí,Disminuye,4,"Sí, afecta mi bienestar mental",En casa,En la noche,"""Bodegas"" como Listo, Tambo, etc","Café Americano, Capuccino",Aumentó
9/24/24 13:47,22,Femenino,18,Ingeniería Ambiental,2,5,Ninguno,Sí,1,1,3,A veces,13.55,Más de 40 minutos,Bueno,Ansioso,"Aumento de energía, Estímulo de creatividad",si,Fuerte,Alta,15,0,5,"<2,4]",6,4,Alta,Me afecta negativamente,A veces,Rara vez,0,2,A veces,5,No,,4,"Sí, afecta mi bienestar físico",En casa,En la noche,Hago mi propio café,Café Americano,Aumentó
9/24/24 13:48,91,Masculino,24,Ingeniería Electrónica,10,3,Ninguno,Sí,1,1,0,Frecuentemente,16.28,No dedico tiempo extra,Bueno,Concentrado,"Reducción de la Fatiga, Aumento de concentración, Socializar",Si,Medio,Media,10,5,7,más de 8,7,5,Ninguna,Me afecta positivamente,Rara vez,Algunas veces,1,1,A veces,7,No,,3,"Sí, afecta mi bienestar físico",En casa,En la mañana,Hago mi propio café,"Café Americano, Capuccino, Mocaccino",Aumentó
9/24/24 13:48,71,Masculino,19,Ingeniería Civil,4,6,Ninguno,Sí,2,0,2,Siempre,14,No dedico tiempo extra,Bueno,Despierto,"Aumento de energía, Reducción de la Fatiga",no,Fuerte,Media,8,10,7,"<4,6]",7,6,Ninguna,Me afecta positivamente,Rara vez,Nunca,0,0,A veces,7,No,,3,No afecta mi bienestar,En casa,En la tarde,Hago mi propio café,"Café Americano, Café pasado",Aumentó
9/24/24 13:48,91,Femenino,19,Ingeniería Mecánica,5,7,Beca,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/24 13:48,92,Masculino,2006,Sistemas de Información,2,6,Ninguno,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/24 13:49,92,Masculino,19,Ingeniería Ambiental,4,5,Beca,Sí,1,1,1,A veces,18.45,Más de 40 minutos,Bueno,Despierto,Aumento de energía,Sí,Suave,Alta,3,3,6,más de 8,7,2,Moderada,Me afecta positivamente,A veces,Algunas veces,1,1,A veces,6,No,Neutro,4,No afecta mi bienestar,En casa,En la noche,Hago mi propio café,Capuccino,No cambio
9/24/24 13:49,92,Masculino,20,Ingeniería Ambiental,6,5,Beca,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/24 13:49,22,Masculino,22,Ingeniería Mecatrónica,6,4,Ninguno,Sí,1,1,2,Rara vez,12,Menos de 20 minutos,Puede Mejorar,Despierto,"Aumento de energía, Estímulo de creatividad",Si,Medio,Media,3,2,6,más de 8,5,2,Ninguna,Me afecta positivamente,Rara vez,Nunca,0,0,A veces,6,No,Neutro,2,"Sí, afecta mi bienestar mental",En casa,En la noche,Hago mi propio café,"Café Americano, Café pasado",No cambio
9/24/24 13:50,92,Masculino,19,Ingeniería Ambiental,6,6,Ninguno,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/24 13:50,93,Femenino,21,Ingeniería Civil,6,5,Ninguno,Sí,2,0,3,Frecuentemente,15,Más de 40 minutos,Bueno,Ansioso,Aumento de energía,si,Fuerte,Media,15,40,4,"<1,2]",4,2,Baja,No me afecta,A veces,Nunca,2,0,No,4,No,,4,"Sí, afecta mi bienestar mental",En casa,En la mañana,Cafetería Artesanal,Café pasado,Aumentó
9/24/24 13:50,92,Masculino,17,Administración y negocios digitales,1,6,Ninguno,Sí,3,3,3,A veces,16.48,Entre 20 a 40 minutos,Excelente,Despierto,Me gusta,No,Medio,Alta,5,30,7,"<2,4]",7,0,Ninguna,No me afecta,Frecuentemente,Nunca,0,2,Sí,7,No,,3,No afecta mi bienestar,En casa,No hay horario definido,Hago mi propio café,Varios,No cambio
9/24/24 13:51,21,Masculino,19,Bioingeniería,5,5,Ninguno,Sí,1,0,5,A veces,12,No dedico tiempo extra,Puede Mejorar,Despierto,"Aumento de energía, Reducción de la Fatiga",no,Suave,Media,8,5,5,más de 8,5,3,Ninguna,Me afecta positivamente,Rara vez,Nunca,1,2,A veces,5,No,,2,No afecta mi bienestar,En casa,En la tarde,"""Bodegas"" como Listo, Tambo, etc",Café pasado,Aumentó
9/24/24 13:51,21,Masculino,20,Ingeniería Industrial,4,6,Semi-beca,Sí,3,1,4,Frecuentemente,12.5,Entre 20 a 40 minutos,Bueno,Concentrado,Aumento de concentración,si,Medio,Alta,10,20,6,"<6,8]",6,1,Moderada,Me afecta positivamente,Rara vez,Algunas veces,2,2,Sí,6,No,,4,"Sí, afecta mi bienestar mental",En casa,En la mañana,"""Bodegas"" como Listo, Tambo, etc",Café Americano,Aumentó
9/24/24 13:51,21,Masculino,19,Ciencia de la Computación,2,7,Ninguno,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/24 13:51,21,Masculino,17,Bioingeniería,2,6,Ninguno,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/24 13:51,21,Femenino,18,Ingeniería Mecánica,2,6,Ninguno,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/24 13:51,92,Femenino,18,Ciencia de la Computación,2,6,Ninguno,Sí,1,0,1,A veces,14.6,No dedico tiempo extra,Bueno,Sinceramente no siento diferencia,Me parece rico,Si,Fuerte,Media,7,14,7,más de 8,7,1,Ninguna,No me afecta,Siempre,Rara vez,1,1,A veces,7,No,,1,No afecta mi bienestar,En casa,No hay horario definido,Hago mi propio café,Capuccino,Aumentó
9/24/24 13:51,92,Masculino,22,Ingeniería de la Energía,5,4,Ninguno,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/24 13:52,92,Femenino,21,Ingeniería Industrial,2,4,Ninguno,Sí,3,2,3,A veces,14,Más de 40 minutos,Puede Mejorar,Somnoliento,"Aumento de energía, Aumento de concentración, Estímulo de creatividad",Sí ,Fuerte,Media,14,10,6,"<2,4]",8,3,Baja,No me afecta,A veces,Algunas veces,1,0,Sí,5,Sí,Aumenta,3,"Sí, afecta mi bienestar físico",En la universidad,En la tarde,"""Bodegas"" como Listo, Tambo, etc","Capuccino, Mocaccino",Aumentó
9/24/24 13:53,92,Masculino,18,Ingeniería de la Energía,6,4,Ninguno,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/24 13:53,92,Femenino,18,Bioingeniería,2,7,Ninguno,Sí,7,16,24,Siempre,15,Más de 40 minutos,Puede Mejorar,Concentrado,"Aumento de energía, Reducción de la Fatiga, Aumento de concentración, Estímulo de creatividad, Socializar",Recontra,Muy Fuerte,Alta,120,460,2,"<1,2]",4,0,Muy Alta,Me afecta muy positivamente,Siempre,Nunca,4 a más,24,Sí,2,No,Neutro,3,No afecta mi bienestar,En todos lados,No hay horario definido,Hago mi propio café,Café en polvo con poca agua hirviendo,Disminuyó
9/24/24 13:54,91,Masculino,18,Ingeniería Mecatrónica,2,4,Ninguno,Sí,2,2,2,Frecuentemente,15,Consumo café porque me gusta ,Bueno,Concentrado,Porque me gusta,Si,Fuerte,Media,5,0,8,"<6,8]",8,1,Ninguna,No me afecta,Frecuentemente,Nunca,0,2,Sí,8,No,Neutro,1,No afecta mi bienestar,En casa,No hay horario definido,Hago mi propio café,Café pasado,No cambio
9/24/24 13:54,92,Masculino,21,Ingeniería Ambiental,6,5,Ninguno,Sí,2,0,1,Frecuentemente,13,Menos de 20 minutos,Bueno,Despierto,Estímulo de creatividad,No,Medio,Media,10,5,4,"<1,2]",6,5,Moderada,No me afecta,Rara vez,Nunca,1,2,A veces,4,No,Neutro,3,"Sí, afecta mi bienestar mental",En casa,En la tarde,Cafetería Artesanal,"Café Americano, Capuccino, Mocaccino",Aumentó
9/24/24 13:54,92,Femenino,18,Ingeniería Mecatrónica,3,6,Ninguno,Sí,1,1,1,A veces,0,No dedico tiempo extra,Regular,Ansioso,"Aumento de energía, Reducción de la Fatiga",No,Fuerte,Media,7,15,3,más de 8,3,4,Ninguna,Me afecta negativamente,Rara vez,Nunca,2,3,Sí,4,Sí,Neutro,3,"Sí, afecta tanto mi bienestar físico como mental",En la universidad,En la mañana,Hago mi propio café,Café Americano,No cambio
9/24/24 13:55,22,Masculino,21,Ingeniería Mecánica,4,5,Ninguno,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/24 13:56,92,Masculino,18,Ingeniería de la Energía,4,6,Ninguno,Sí,2,0,3,Frecuentemente,17.15,Más de 40 minutos,Bueno,Ansioso,Aumento de energía,No,Fuerte,Media,10,0,4,"<4,6]",4,2,Alta,Me afecta negativamente,Frecuentemente,Nunca,0,3,No,4,Sí,Aumenta,4,"Sí, afecta mi bienestar físico",En casa,En la noche,Hago mi propio café,"Café Americano, Café pasado",Aumentó mucho
9/24/24 13:57,22,Masculino,21,Ingeniería Mecánica,3,6,Beca,Sí,1,0,1,A veces,16.65,Más de 40 minutos,Regular,Ansioso,Aumento de energía,No,Muy Fuerte,Alta,3.2,6,5,"<2,4]",6,6,Moderada,Me afecta positivamente,Rara vez,Algunas veces,3,3,Sí,6,No,Aumenta,4,"Sí, afecta tanto mi bienestar físico como mental",En la universidad,En la tarde,"""Bodegas"" como Listo, Tambo, etc","Café Americano, Capuccino",Disminuyó
9/24/24 13:58,92,Masculino,20,Ingeniería Civil,5,5,Beca,Sí,1,3,1,A veces,14.8,Menos de 20 minutos,Regular,Despierto,Aumento de energía,No,Medio,Media,15,7,7,"<4,6]",7,1,Ninguna,No me afecta,Rara vez,Rara vez,0,3,A veces,7,No,,3,No afecta mi bienestar,En casa,No hay horario definido,Cafetería Artesanal,Café Americano,Disminuyó
9/24/24 13:58,93,Femenino,18,Ingeniería Electrónica,2,6,Ninguno,Sí,2,0,3,Siempre,16.1,Entre 20 a 40 minutos,Bueno,Concentrado,"Aumento de energía, Reducción de la Fatiga, Aumento de concentración, Estímulo de creatividad, Socializar, ",No,Suave,Alta,5,1,6,"<6,8]",7,2,Alta,Me afecta positivamente,A veces,Rara vez,1,2,Sí,6,No,,4,"Sí, afecta mi bienestar físico",En casa,En la mañana,Hago mi propio café,Capuccino,Aumentó mucho
9/24/24 13:59,22,Masculino,19,Ingeniería Mecánica,2,6,Ninguno,Sí,6,4,6,Siempre,13,Más de 40 minutos,Bueno,Normal,Me gusta,No,Fuerte,Media,20,40,6,"<4,6]",6,6,Moderada,No me afecta,Siempre,Nunca,2,1,Sí,6,No,Neutro,3,No afecta mi bienestar,En casa,No hay horario definido,Cafetería Artesanal,"Café Americano, Café pasado",No cambio
9/24/24 13:59,22,Masculino,18,Administración y negocios digitales,2,6,Ninguno,Sí,1,1,0,Rara vez,15.22,No dedico tiempo extra,Bueno,Despierto,Si me lo dan de desayuno,No,Medio,Media,5,0,8,más de 8,8,12,Alta,No me afecta,Rara vez,Nunca,0,0,A veces,8,No,Neutro,3,No afecta mi bienestar,En casa,En la mañana,Starbucks,"Café Americano, Capuccino, Mocaccino",No cambio
9/24/24 14:00,22,Masculino,21,Bioingeniería,5,5,Beca,Sí,2,0,2,A veces,16.9,Más de 40 minutos,Regular,Despierto,"Aumento de energía, Aumento de concentración",Sí ,Suave,Baja,3,3,5,"<2,4]",6,2,Moderada,Me afecta muy negativamente,Rara vez,Nunca,0,2,Sí,5,Sí,Aumenta,1,"Sí, afecta mi bienestar mental",En la universidad,En la mañana,"""Bodegas"" como Listo, Tambo, etc","Café pasado, Capuccino",Aumentó mucho
9/24/24 14:00,22,Masculino,21,Bioingeniería,2,5,Ninguno,Sí,1,1,2,A veces,12,Menos de 20 minutos,Regular,Despierto,Aumento de energía,Si,Medio,Media,23,30,4,"<1,2]",5,4,Moderada,No me afecta,Rara vez,Rara vez,2,2,Sí,4,No,,3,No afecta mi bienestar,En casa,En la noche,Cafetería Artesanal,Café pasado,Aumentó
9/24/24 14:05,23,Masculino,19,Ciencia de la Computación,3,6,Beca,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/24 14:08,44,Masculino,22,Ingeniería de la Energía,5,5,Ninguno,Sí,3,2,3,Frecuentemente,13,Más de 40 minutos,Bueno,Despierto,Reducción de la Fatiga,No,Muy suave,Media,12,12,6,"<2,4]",7,3,Moderada,Me afecta positivamente,A veces,Algunas veces,2,2,A veces,6,Sí,Neutro,3,"Sí, afecta tanto mi bienestar físico como mental",En el trabajo,En la noche,Hago mi propio café,"Café Americano, Café Irlandés, Mocaccino",Aumentó
9/24/24 14:12,44,Femenino,18,Ingeniería Industrial,4,6,Ninguno,Sí,3,3,3,Frecuentemente,17,Más de 40 minutos,Bueno,Concentrado,"Reducción de la Fatiga, Aumento de concentración, Estímulo de creatividad",No,Fuerte,Media,16,10,6,"<4,6]",8,4,Moderada,Me afecta positivamente,Frecuentemente,Algunas veces,2,2.5,A veces,6,No,,4,"Sí, afecta tanto mi bienestar físico como mental",En la universidad,En la tarde,"""Bodegas"" como Listo, Tambo, etc","Café pasado, Café Irlandés",No cambio
9/24/24 14:12,22,Masculino,18,Bioingeniería,2,7,Ninguno,Sí,5,3,5,A veces,15,Más de 40 minutos,Bueno,Despierto,"Aumento de energía, Aumento de concentración",Si,Fuerte,Media,2,6,6,"<2,4]",6,4,Baja,Me afecta positivamente,A veces,Nunca,0,0,No,4,Sí,Neutro,4,"Sí, afecta tanto mi bienestar físico como mental",Casa y uni,No hay horario definido,Hago mi propio café,Café Americano,Aumentó
9/24/24 14:15,44,Femenino,20,Ingeniería Civil,4,5,Ninguno,Sí,2,1,3,Frecuentemente,12,Entre 20 a 40 minutos,Bueno,Concentrado,"Reducción de la Fatiga, Estímulo de creatividad",Si,Suave,Media,8,10,6,"<4,6]",8,4,Moderada,Me afecta positivamente,A veces,Algunas veces,2,1.5,No,6,No,,5,"Sí, afecta mi bienestar físico",En la universidad,En la mañana,Cafetería Artesanal,"Café Americano, Café pasado, Mocaccino",Aumentó
9/24/24 14:16,44,Masculino,21,Ingeniería Ambiental,6,5,Ninguno,Sí,3,4,2,Frecuentemente,13,Entre 20 a 40 minutos,Excelente,Despierto,porque me gusta el cafe,no,Medio,Media,6,21,4,"<6,8]",5,26,Alta,Me afecta muy positivamente,Frecuentemente,Algunas veces,4 a más,2,Sí,4,Sí,Disminuye,5,"Sí, afecta tanto mi bienestar físico como mental",En casa,En la mañana,Hago mi propio café,Capuccino,Disminuyó
9/24/24 14:19,44,Femenino,22,Ingeniería Mecatrónica,6,4,Ninguno,Sí,4,2,4,Frecuentemente,16,Entre 20 a 40 minutos,Excelente,Concentrado,"Reducción de la Fatiga, Estímulo de creatividad, Socializar",Si,Muy suave,Alta,10,12,12,"<4,6]",8,5,Alta,Me afecta muy negativamente,Frecuentemente,Algunas veces,3,3,No,6,Sí,Disminuye,4,"Sí, afecta tanto mi bienestar físico como mental",En el trabajo,En la mañana,"""Bodegas"" como Listo, Tambo, etc","Café Americano, Café Irlandés, Capuccino",Aumentó mucho
9/24/24 14:22,23,Masculino,20,Ingeniería Industrial,5,6,Beca,Sí,2,4,1,Frecuentemente,14,No dedico tiempo extra,Bueno,Concentrado,Porque me gusta el café ,Si,Fuerte,Media,2,5,5,"<6,8]",6,3,Baja,No me afecta,A veces,Rara vez,2,0,A veces,5,No,,3,No afecta mi bienestar,En casa,En la tarde,Hago mi propio café,"Café Americano, Café pasado",Disminuyó
9/24/24 14:22,44,Masculino,18,Ingeniería Mecánica,2,6,Ninguno,Sí,3,3,3,Frecuentemente,16,Más de 40 minutos,Bueno,Concentrado,"Aumento de energía, Aumento de concentración",Si,Medio,Baja,6,8,7,"<4,6]",8,6,Alta,No me afecta,Frecuentemente,Algunas veces,2,3.5,A veces,7,Sí,Aumenta,3,"Sí, afecta tanto mi bienestar físico como mental",En casa,En la noche,Starbucks,Café Americano,Aumentó
9/24/24 14:23,44,Masculino,22,Ingeniería Electrónica,5,6,Ninguno,Sí,3,4,2,Frecuentemente,13,Entre 20 a 40 minutos,Excelente,Ansioso,Aumento de energía,no,Medio,Media,7,16,6,"<4,6]",5,2,Alta,Me afecta muy positivamente,A veces,Algunas veces,4 a más,2,Sí,6,Sí,Disminuye,5,"Sí, afecta tanto mi bienestar físico como mental",En casa,En la tarde,Starbucks,Café Irlandés,Disminuyó
9/24/24 14:25,44,Femenino,18,Ingeniería Ambiental,3,6,Ninguno,Sí,5,3,4,Frecuentemente,11,Menos de 20 minutos,Regular,Concentrado,"Aumento de energía, Socializar",Si,Suave,Media,8,10,7,"<2,4]",7,5,Moderada,No me afecta,Frecuentemente,Algunas veces,3,3.5,A veces,7,No,,3,"Sí, afecta mi bienestar físico",En casa,En la mañana,Starbucks,"Café Americano, Café Irlandés, Capuccino",No cambio
9/24/24 14:25,82,Masculino,22,Ciencia de datos,9,3,Ninguno,Sí,2,0,7,A veces,13.6,No dedico tiempo extra,Puede Mejorar,Despierto,Aumento de energía,no,Medio,Alta,25,30,5,"<1,2]",5,6,Moderada,Me afecta positivamente,Frecuentemente,Rara vez,2,1,A veces,5,No,,5,No afecta mi bienestar,En el trabajo,En la tarde,"""Bodegas"" como Listo, Tambo, etc","Café Americano, Café pasado, Capuccino, Mocaccino",Aumentó mucho
9/24/24 14:27,82,Femenino,19,Administración y negocios digitales,5,5,Ninguno,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/24 14:27,44,Masculino,19,Ingeniería de la Energía,2,5,Ninguno,Sí,4,1,4,A veces,12 .5,Entre 20 a 40 minutos,Bueno,Despierto,"Aumento de energía, Reducción de la Fatiga",No,Suave,Media,5,10,7,"<2,4]",8,5,Ninguna,Me afecta positivamente,A veces,Nunca,2,2,A veces,7,Sí,Disminuye,4,"Sí, afecta mi bienestar mental",En la universidad,En la tarde,"""Bodegas"" como Listo, Tambo, etc","Capuccino, Mocaccino",Aumentó
9/24/24 14:28,44,Masculino,23,Ingeniería Mecánica,7,5,Ninguno,Sí,4,3,2,Frecuentemente,14,Más de 40 minutos,Bueno,Concentrado,Aumento de concentración,si,Suave,Media,8,19,5,"<6,8]",5,6,Alta,Me afecta positivamente,Frecuentemente,Siempre,4 a más,4,Sí,5,Sí,Disminuye,5,"Sí, afecta mi bienestar mental",En la universidad,No hay horario definido,Cafetería Artesanal,Café Americano,Aumentó
9/24/24 14:30,44,Masculino,18,Ingeniería Industrial,3,6,Semi-beca,Sí,3,0,4,Frecuentemente,12.5,Entre 20 a 40 minutos,Bueno,Concentrado,"Reducción de la Fatiga, Aumento de concentración",Si,Medio,Media,8,7,5,"<2,4]",8,4,Moderada,No me afecta,A veces,Rara vez,2,3.5,A veces,6,No,,3,"Sí, afecta tanto mi bienestar físico como mental",En la universidad,En la tarde,Cafetería Artesanal,"Café Americano, Café pasado",Aumentó mucho
9/24/24 14:32,23,Masculino,21,Ciencia de la Computación,3,6,Beca,Sí,2,1,0,Frecuentemente,14,Entre 20 a 40 minutos,Bueno,Ansioso,Aumento de energía,Si,Fuerte,Alta,10,20,6,"<6,8]",7,0,Alta,Me afecta negativamente,A veces,Rara vez,2,0,Sí,6,Sí,Aumenta,4,"Sí, afecta tanto mi bienestar físico como mental",En casa,En la mañana,Hago mi propio café,Capuccino,Aumentó
9/24/24 14:33,23,Femenino,28,Ingeniería Mecatrónica,7,7,Ninguno,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/24 14:49,71,Masculino,23,Administración y negocios digitales,8,5,Ninguno,Sí,2,1,4,Frecuentemente,18.2,Más de 40 minutos,Bueno,Despierto,"Aumento de energía, Estímulo de creatividad",Si,Medio,Media,14,20,8,"<4,6]",8,3,Moderada,Me afecta positivamente,A veces,Rara vez,1,0,Sí,8,Sí,Neutro,3,No afecta mi bienestar,En casa,En la mañana,Hago mi propio café,"Mocaccino, Expreso",Aumentó
9/24/24 15:14,53,Masculino,21,Ingeniería de la Energía,5,5,Beca,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/24 15:19,44,Masculino,25,Ingeniería Química,8,7,Ninguno,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/24 15:19,44,Masculino,20,Ciencia de la Computación,4,16,Semi-beca,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/24 15:20,53,femenino,19,Ingeniería Mecatrónica,3,5,Ninguno,Sí,2,0,3,Frecuentemente,16,No dedico tiempo extra,Bueno,Despierto,Reducción de la Fatiga,No,Fuerte,Alta,5,20,5,"<2,4]",5,3,Moderada,Me afecta positivamente,Rara vez,Rara vez,1,1,No,4,Sí,Disminuye,5,No afecta mi bienestar,En la universidad,No hay horario definido,"""Bodegas"" como Listo, Tambo, etc",Café Americano,Aumentó
9/24/24 15:21,44,Masculino,19,Ciencia de datos,1,5,Beca,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/24 15:25,32,Femenino,21,Ingeniería Civil,4,6,Beca,Sí,1,0,3,Rara vez,13,Entre 20 a 40 minutos,Bueno,Despierto,Aumento de energía,Si,Medio,Media,15,10,5,más de 8,8,5,Ninguna,No me afecta,A veces,Rara vez,1,0,No,5,No,,3,No afecta mi bienestar,En casa,En la noche,Hago mi propio café,Mocaccino,No cambio
9/24/24 15:30,32,Femenino,20,Ciencia de datos,7,5,Semi-beca,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/24 15:30,32,Femenino,21,Bioingeniería,7,5,Ninguno,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/24 15:36,32,Femenino,21,Ingeniería Industrial,7,6,Beca,Sí,3,1,3,A veces,16.3,Entre 20 a 40 minutos,Bueno,Despierto,"Aumento de energía, Reducción de la Fatiga",Si,Fuerte,Alta,10,30,5,"<4,6]",5,2,Moderada,No me afecta,Frecuentemente,Algunas veces,1,2,A veces,5,No,,4,"Sí, afecta mi bienestar mental",En casa,En la noche,Cafetería Artesanal,"Café Americano, Café pasado",Aumentó
9/24/24 15:37,45,Femenino,20,Bioingeniería,4,6,Ninguno,Sí,2,2,2,Frecuentemente,17.0,Más de 40 minutos,Excelente,Concentrado,Estímulo de creatividad,no,Medio,Baja,8,15,6,"<6,8]",8,3,Baja,Me afecta negativamente,Rara vez,Nunca,0,3,No,6,No,Neutro,3,"Sí, afecta mi bienestar físico",En casa,En la mañana,Hago mi propio café,"Café pasado, Mocaccino",No cambio
9/24/24 15:41,55,Masculino,18,Ciencia de la Computación,4,5,Ninguno,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/24 15:43,45,Femenino,22,Bioingeniería,5,6,Ninguno,Sí,4,3,4,Frecuentemente,17.4,Más de 40 minutos,Bueno,Despierto,"Aumento de energía, Reducción de la Fatiga, Aumento de concentración, Estímulo de creatividad",no,Fuerte,Alta,17,50,6,"<1,2]",6,0,Ninguna,No me afecta,Frecuentemente,Nunca,3,4,Sí,6,No,Neutro,3,No afecta mi bienestar,En la universidad,En la noche,Starbucks,"Café Americano, Capuccino, Mocaccino",Aumentó
9/24/24 15:45,23,Masculino,18,Ingeniería Mecánica,3,7,Ninguno,Sí,2,1,5,Frecuentemente,15,Más de 40 minutos,Regular,Despierto,"Aumento de energía, Reducción de la Fatiga",sí,Medio,Alta,10,15,13,"<2,4]",6,45,Moderada,Me afecta positivamente,Frecuentemente,Rara vez,1,3,A veces,5,Sí,Disminuye,4,"Sí, afecta mi bienestar mental",En casa,En la noche,Hago mi propio café,"Café Americano, Café pasado",Aumentó mucho
9/24/24 15:45,44,Femenino,19,Ingeniería Química,4,5,Ninguno,Sí,2,2,3,Rara vez,14.5,Entre 20 a 40 minutos,Excelente,Despierto,"Aumento de energía, Reducción de la Fatiga, Aumento de concentración",No,Fuerte,Media,8,5,5,"<4,6]",8,6,Moderada,No me afecta,A veces,Rara vez,2,2,A veces,7,No,,2,"Sí, afecta tanto mi bienestar físico como mental",En la universidad,En la tarde,Cafetería Artesanal,"Café Americano, Café pasado",Aumentó
